,OCC_CODE,O_GROUP,OCC_TITLE,TOT_EMP,Mean Annual Salary,Median Annual Salary,Entry level education,Work Experience,Training on Job,16 to 19 years,20 to 24 years,25 to 34 years,35 to 44 years,45 to 54 years,55 to 64 years,65 years and over,Median age,Women,White,Black or African American,Asian,Hispanic or Latino,Employement change in 10 years,Education weight,Experience weight,Training weight,Prestige,popularity
79,15-1200,minor,computer occupations,4368000,96630,91250,No formal educational credential,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,13.4,1.0,1.0,1.0,96630.0,197610990367002.16
80,15-1210,broad,computer and information analysts,712460,100680,95490,No formal educational credential,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,12.0,1.0,1.0,1.0,100680.0,30074376102125.027
81,15-1211,detailed,computer systems analysts,574450,99020,93730,Bachelor's degree,None,None,0.3367003367003367,6.902356902356902,29.29292929292929,23.737373737373737,20.2020202020202,16.32996632996633,3.1986531986531985,40.9,35.6,68.0,9.7,18.7,8.1,7.0,3.0,1.0,1.0,297060.0,14546097178619.53
82,15-1212,detailed,information security analysts,138000,107580,103590,Bachelor's degree,Less than 5 years,None,0.0,5.839416058394161,27.73722627737226,28.46715328467153,18.978102189781023,13.86861313868613,4.37956204379562,41.2,11.4,79.8,11.9,6.9,15.8,33.3,3.0,2.0,1.0,645480.0,16599389833576.639
83,15-1221,detailed,computer and information research scientists,30220,130890,126830,Master's degree,None,None,0.0,7.142857142857143,33.333333333333336,21.428571428571427,21.428571428571427,11.904761904761903,4.761904761904762,0.0,0.0,0.0,0.0,0.0,0.0,21.9,4.5,1.0,1.0,589005.0,3506264491285.715
84,15-1230,broad,computer support specialists,819040,60160,55510,No formal educational credential,None,None,1.3636363636363635,6.0606060606060606,28.78787878787879,26.060606060606062,20.303030303030305,14.393939393939394,2.878787878787879,40.7,25.9,72.2,13.0,10.7,11.6,8.6,1.0,1.0,1.0,60160.0,15344945716751.516
85,15-1231,detailed,computer network support specialists,184220,71040,65450,Associate's degree,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,7.5,3.5,1.0,1.0,248640.0,3429356867555.5444
86,15-1232,detailed,computer user support specialists,634820,57000,52690,"Some college, no degree",None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,8.9,2.5,1.0,1.0,142500.0,11251933329032.217
87,15-1240,broad,database and network administrators and architects,632540,99420,94380,No formal educational credential,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,6.0,1.0,1.0,1.0,99420.0,13183316863382.129
88,15-1241,detailed,computer network architects,159350,119230,116780,Bachelor's degree,5 years or more,None,0.0,0.9345794392523364,18.69158878504673,31.77570093457944,35.51401869158879,12.149532710280374,1.8691588785046729,43.8,9.3,67.8,14.8,15.5,16.1,5.5,3.0,3.0,1.0,1073070.0,2050859072663.5513
89,15-1244,detailed,network and computer systems administrators,339560,89460,84810,Bachelor's degree,None,None,0.0,2.9411764705882355,22.689075630252105,31.09243697478992,26.050420168067227,12.605042016806722,4.621848739495798,42.8,19.8,77.3,9.0,11.8,7.8,5.4,3.0,1.0,1.0,268380.0,4204284111529.4126
90,15-1245,detailed,database administrators and architects,133630,101090,98860,Bachelor's degree,None,None,0.0,5.785123966942149,27.272727272727277,19.83471074380165,29.75206611570248,12.396694214876034,4.958677685950414,42.3,28.8,62.1,5.9,30.1,5.6,7.8,3.0,1.0,1.0,303270.0,3483223876363.6367
91,15-1250,broad,"software and web developers, programmers, and testers",1811160,109950,105310,No formal educational credential,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,18.7,1.0,1.0,1.0,109950.0,130108402772381.3
92,15-1251,detailed,computer programmers,178140,95640,89190,Bachelor's degree,None,None,0.7194244604316546,4.556354916067146,24.46043165467626,26.139088729016787,19.42446043165468,21.34292565947242,3.597122302158273,43.1,21.1,63.9,6.3,28.3,6.6,-9.9,3.0,1.0,1.0,286920.0,-5015587833323.741
93,15-1256,detailed,software developers and software quality assurance analysts and testers,1476800,114270,110140,Bachelor's degree,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,22.2,3.0,1.0,1.0,342810.0,130893648298372.61
94,15-1257,detailed,web developers and digital interface designers,156220,85490,77200,Bachelor's degree,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,12.8,3.0,1.0,1.0,256470.0,5972739965348.399
95,15-1299,detailed,"computer occupations, all other",362580,96740,92870,Bachelor's degree,None,None,0.3787878787878788,6.4393939393939394,25.126262626262623,29.41919191919192,21.33838383838384,14.772727272727272,2.525252525252525,41.5,28.0,67.3,13.3,15.8,11.2,9.2,3.0,1.0,1.0,290220.0,10308443492666.666
96,15-2000,minor,mathematical science occupations,219700,99700,93170,No formal educational credential,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,28.0,1.0,1.0,1.0,99700.0,21428656031590.016
97,15-2011,detailed,actuaries,22480,123180,111030,Bachelor's degree,None,Long-term on-the-job training,0.0,3.125,28.125,34.375,18.75,15.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5,3.0,1.0,6.5,2402010.0,2120081775000.0
98,15-2021,detailed,mathematicians,2460,112530,110860,Master's degree,None,None,0.0,0.0,33.333333333333336,0.0,0.0,33.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,4.5,1.0,1.0,506385.0,24914142000.000004
99,15-2031,detailed,operations research analysts,96220,92280,86200,Bachelor's degree,None,None,0.0,5.128205128205129,22.435897435897434,20.512820512820515,23.71794871794872,24.35897435897436,2.5641025641025643,44.9,42.9,77.5,13.6,8.6,9.5,24.6,3.0,1.0,1.0,276840.0,6020768138769.23
100,15-2041,detailed,statisticians,38860,97170,92270,Master's degree,None,None,0.0,6.557377049180328,24.59016393442623,24.59016393442623,27.868852459016395,11.475409836065571,3.278688524590164,42.3,50.3,60.4,7.9,28.0,2.0,35.4,4.5,1.0,1.0,437265.0,4163533151016.393
101,15-2098,detailed,"data scientists and mathematical science occupations, all other",59680,103930,98230,Bachelor's degree,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,31.4,3.0,1.0,1.0,311790.0,6804732806560.52
102,17-1000,minor,"architects, surveyors, and cartographers",180930,82030,76190,No formal educational credential,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,2.6,1.0,1.0,1.0,82030.0,1348243483355.0166
103,17-1010,broad,"architects, except naval",124630,87130,80350,No formal educational credential,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,2.6,1.0,1.0,1.0,87130.0,986450606460.3054
104,17-1011,detailed,"architects, except landscape and naval",103900,89470,82320,Bachelor's degree,None,Internship/residency,0.0,2.1052631578947367,26.31578947368421,25.26315789473684,17.894736842105264,18.42105263157895,10.0,43.9,28.2,78.8,7.2,12.5,8.5,3.1,3.0,1.0,3.0,805230.0,819020623263.1578
105,17-1012,detailed,landscape architects,20730,75440,70630,Bachelor's degree,None,Internship/residency,0.0,3.703703703703704,3.703703703703704,22.22222222222222,29.62962962962963,25.925925925925927,11.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,-0.3,3.0,1.0,3.0,678960.0,-3475269333.333334
106,17-1020,broad,"surveyors, cartographers, and photogrammetrists",56310,70740,66250,No formal educational credential,None,None,2.2222222222222223,8.88888888888889,22.22222222222222,20.0,17.77777777777778,15.555555555555555,8.88888888888889,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.0,1.0,1.0,70740.0,331947449999.99994
107,17-1021,detailed,cartographers and photogrammetrists,12600,72420,68380,Bachelor's degree,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,5.4,3.0,1.0,1.0,217260.0,172160895322.87488
108,17-1022,detailed,surveyors,43710,70260,65590,Bachelor's degree,None,Internship/residency,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,1.6,3.0,1.0,3.0,632340.0,171680362536.8402
109,17-2000,minor,engineers,1673440,102500,96310,No formal educational credential,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,7.4,1.0,1.0,1.0,102500.0,44348345052060.37
110,17-2011,detailed,aerospace engineers,60630,121110,118610,Bachelor's degree,None,None,0.0,3.875968992248062,29.45736434108527,20.155038759689923,15.503875968992247,27.906976744186046,3.10077519379845,44.1,11.6,83.3,6.8,9.1,10.5,8.3,3.0,1.0,1.0,363330.0,2031535473000.0
111,17-2021,detailed,agricultural engineers,1440,101620,84410,Bachelor's degree,None,None,0.0,28.571428571428573,57.142857142857146,14.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,3.0,1.0,1.0,304860.0,56442651428.571434
112,17-2031,detailed,bioengineers and biomedical engineers,18660,98340,92620,Bachelor's degree,None,None,0.0,4.545454545454546,54.54545454545455,13.636363636363637,13.636363636363637,13.636363636363637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,3.0,1.0,1.0,295020.0,639756234000.0001
113,17-2041,detailed,chemical engineers,25770,114820,108540,Bachelor's degree,None,None,0.0,7.142857142857143,35.714285714285715,20.0,17.142857142857142,14.285714285714286,4.285714285714286,39.2,19.4,81.5,1.5,13.9,10.0,9.3,3.0,1.0,1.0,344460.0,1179337543714.286
114,17-2051,detailed,civil engineers,300850,95440,88570,Bachelor's degree,None,None,0.2369668246445497,7.345971563981043,28.90995260663507,21.09004739336493,17.53554502369668,20.14218009478673,4.976303317535545,41.9,16.0,81.9,3.9,13.6,12.4,8.2,3.0,1.0,1.0,286320.0,8592164214976.302
115,17-2061,detailed,computer hardware engineers,64710,126140,119560,Bachelor's degree,None,None,0.0,3.3707865168539324,30.337078651685392,28.08988764044944,13.48314606741573,21.34831460674157,3.3707865168539324,42.7,18.4,54.6,5.4,39.2,14.5,1.5,3.0,1.0,1.0,378420.0,412711655056.1797
116,17-2070,broad,electrical and electronics engineers,307540,108510,103390,No formal educational credential,None,None,0.746268656716418,3.3582089552238807,25.0,21.26865671641791,19.402985074626866,22.761194029850746,7.08955223880597,45.2,11.8,76.1,5.4,17.2,8.9,6.5,1.0,1.0,1.0,108510.0,6313127185746.269
117,17-2071,detailed,electrical engineers,185220,105990,100830,Bachelor's degree,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,6.8,3.0,1.0,1.0,317970.0,4664159266918.643
118,17-2072,detailed,"electronics engineers, except computer",122320,112320,107540,Bachelor's degree,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,6.2,3.0,1.0,1.0,336960.0,2976171433307.576
119,17-2081,detailed,environmental engineers,50260,96890,92120,Bachelor's degree,None,None,0.0,9.090909090909092,18.181818181818183,36.36363636363637,15.151515151515152,9.090909090909092,6.0606060606060606,0.0,0.0,0.0,0.0,0.0,0.0,3.7,3.0,1.0,1.0,290670.0,491396132181.8182
120,17-2110,broad,"industrial engineers, including health and safety",313980,93890,89290,No formal educational credential,None,None,0.0,4.0,33.77777777777778,16.0,21.77777777777778,19.11111111111111,4.888888888888889,43.0,23.4,74.7,5.2,19.1,5.9,13.1,1.0,1.0,1.0,93890.0,14589117679866.666
121,17-2111,detailed,"health and safety engineers, except mining safety engineers and inspectors",23780,97330,94240,Bachelor's degree,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,6.1,3.0,1.0,1.0,291990.0,493287483294.43646
122,17-2112,detailed,industrial engineers,290190,93610,88950,Bachelor's degree,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,13.7,3.0,1.0,1.0,280830.0,13002801779248.24
123,17-2121,detailed,marine engineers and naval architects,8700,99590,95440,Bachelor's degree,None,None,0.0,0.0,43.75,18.75,25.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,3.0,1.0,1.0,298770.0,147835130625.0
124,17-2131,detailed,materials engineers,24740,100550,95640,Bachelor's degree,None,None,0.0,5.660377358490566,43.39622641509434,15.09433962264151,20.75471698113208,15.09433962264151,1.8867924528301887,41.1,25.5,83.5,5.3,9.4,7.1,8.4,3.0,1.0,1.0,301650.0,1025081827924.5283
125,17-2141,detailed,mechanical engineers,293960,95560,90160,Bachelor's degree,None,None,0.8403361344537815,10.92436974789916,27.45098039215686,23.249299719887954,17.92717086834734,14.84593837535014,4.761904761904762,40.3,8.7,80.4,5.0,11.5,6.7,7.0,3.0,1.0,1.0,286680.0,7711204831372.55
126,17-2151,detailed,"mining and geological engineers, including mining safety engineers",6270,100140,93800,Bachelor's degree,None,None,0.0,17.647058823529413,17.647058823529413,17.647058823529413,29.41176470588235,5.882352941176471,5.882352941176471,0.0,0.0,0.0,0.0,0.0,0.0,3.9,3.0,1.0,1.0,300420.0,86425532470.58824
127,17-2161,detailed,nuclear engineers,15700,125130,116140,Bachelor's degree,None,None,0.0,0.0,50.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.4,3.0,1.0,1.0,375390.0,-825107220000.0
128,17-2171,detailed,petroleum engineers,27850,154330,137330,Bachelor's degree,None,None,0.0,0.0,26.666666666666668,40.0,20.0,6.666666666666667,6.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,7.6,3.0,1.0,1.0,462990.0,871079674666.6666
129,17-2199,detailed,"engineers, all other",152380,107060,103380,Bachelor's degree,None,None,0.0,5.535714285714286,25.714285714285715,23.928571428571427,18.392857142857142,21.25,5.0,43.5,15.3,72.3,7.5,17.7,10.0,2.7,3.0,1.0,1.0,321180.0,1376477111250.0002
130,17-3000,minor,"drafters, engineering technicians, and mapping technicians",660660,61660,58900,No formal educational credential,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,1.9,1.0,1.0,1.0,61660.0,2704249894794.257
131,17-3010,broad,drafters,187670,60390,57960,No formal educational credential,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,-1.9,1.0,1.0,1.0,60390.0,-752359088603.2147
132,17-3011,detailed,architectural and civil drafters,99180,59120,57500,Associate's degree,None,None,2.631578947368421,10.526315789473683,21.05263157894737,28.94736842105263,5.2631578947368425,26.31578947368421,5.2631578947368425,0.0,0.0,0.0,0.0,0.0,0.0,-0.9,3.5,1.0,1.0,206920.0,-180534744000.0
133,17-3012,detailed,electrical and electronics drafters,23020,65720,62100,Associate's degree,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,2.3,3.5,1.0,1.0,230020.0,121574473427.06918
134,17-3013,detailed,mechanical drafters,51620,61490,58270,Associate's degree,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,-4.7,3.5,1.0,1.0,215215.0,-521233161541.6811
135,17-3019,detailed,"drafters, all other",13850,56530,54500,Associate's degree,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,-5.4,3.5,1.0,1.0,197855.0,-147718267628.14285
